CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
25004875,2500700,SAO JOAO DO RIO DO PEIXE,PB,470.21,18230,ENE MIN JOSE AMERICO DE ALMEIDA
31008516,3118601,CONTAGEM,MG,470.21,18231,EE BOA VISTA
26159147,2612505,SANTA CRUZ DO CAPIBARIBE,PE,470.21,18232,ESC MUL PROFESSORA IVONE GONCALVES DE ARAUJO
15581039,1503606,ITAITUBA,PA,470.2,18233,ERC CENTRO EDUCACIONAL ANCHIETA
53010191,5300108,BRASILIA,DF,470.2,18234,COL UNISABER
23068833,2304400,FORTALEZA,CE,470.19,18235,EEFM ESTADO DO PARA
27016331,2700300,ARAPIRACA,AL,470.19,18236,ESCOLA ESTADUAL SENADOR RUI PALMEIRA
35915087,3543253,RIBEIRAO GRANDE,SP,470.19,18237,BAIRRO FERREIRA DOS MATOS
35921749,3506359,BERTIOGA,SP,470.19,18238,PRAIA DE BORACEIA
13040901,1302900,MAUES,AM,470.19,18239,ESCOLA ESTADUAL SAO PEDRO
35920344,3547809,SANTO ANDRE,SP,470.19,18240,INACIA TERUKO INAGAKI PROFESSORA
35011685,3513504,CUBATAO,SP,470.17,18241,JOSE DA COSTA PROFESSOR
41130103,4106902,CURITIBA,PR,470.17,18242,JOAO BETTEGA C E EF M
33092427,3305109,SAO JOAO DE MERITI,RJ,470.17,18243,CE PROFESSORA REGINA CELIA DOS REIS OLIVEIRA
42047722,4201273,ARABUTA,SC,470.17,18244,EEB ARABUTA
41042077,4126009,SAO SEBASTIAO DA AMOREIRA,PR,470.16,18245,JERONIMO ONUMA C E PE EM N
31322636,3106200,BELO HORIZONTE,MG,470.16,18246,EE PADRE JOAO DE MATTOS ALMEIDA
43203850,4314902,PORTO ALEGRE,RS,470.16,18247,NEEJACP DARCY RIBEIRO
50021052,5005103,JATEI,MS,470.16,18248,EE PROFª BERNADETE SANTOS LEITE
27355012,2702306,CORURIPE,AL,470.16,18249,NA
35904259,3550308,SAO PAULO,SP,470.16,18250,MARILENA PIUMBATO CHAPARRO PROFESSORA
33106649,3304557,RIO DE JANEIRO,RJ,470.15,18251,CIEP 312 RAUL RYFF
51028930,5101258,ARAPUTANGA,MT,470.15,18252,EESPSG NOSSA SENHORA DE FATIMA
29312469,2927804,SANTA CRUZ DA VITORIA,BA,470.15,18253,EE - COLEGIO ESTADUAL JOHN KENNEDY
23064676,2304400,FORTALEZA,CE,470.14,18254,EEFM PROFESSORA ADALGISA BONFIM SOARES
35004030,3550308,SAO PAULO,SP,470.14,18255,GUIOMAR ROCHA RINALDI PROFESSORA
35901404,3551009,SAO VICENTE,SP,470.14,18256,ALBINO LUIZ CALDAS PROFESSOR
43070434,4309308,GUAIBA,RS,470.14,18257,ESC EST ENS MEDIO OTERO PAIVA GUIMARAES
53007336,5300108,BRASILIA,DF,470.14,18258,CEF 12 DE CEILANDIA
35923357,3518800,GUARULHOS,SP,470.13,18259,LYDIA KITZ MOREIRA
31217646,3112307,CAPELINHA,MG,470.13,18260,EE ROSARINHA PIMENTINHA
35023486,3551702,SERTAOZINHO,SP,470.13,18261,ISAIAS JOSE FERREIRA DOUTOR
31008711,3118601,CONTAGEM,MG,470.12,18262,EE DEPUTADO CLAUDIO PINHEIRO
35018119,3509502,CAMPINAS,SP,470.12,18263,CECILIA PEREIRA PROFESSORA
52063275,5220603,SILVANIA,GO,470.11,18264,COLEGIO ESTADUAL PROFESSOR JOSE PASCHOAL DA SILVA
25093932,2507507,JOAO PESSOA,PB,470.11,18265,EEEFM PROF DAURA SANTIAGO RANGEL
15043983,1501501,BENEVIDES,PA,470.11,18266,EEEF JOAO BATISTA DE MOURA CARVALHO
35014886,3507506,BOTUCATU,SP,470.11,18267,JOSE PEDRETTI NETTO PROF
29397740,2912202,IBICOARA,BA,470.11,18268,EE - COLEGIO ESTADUAL DE CASCAVEL - DISTRITO DE CASCAVEL
43174540,4301602,BAGE,RS,470.11,18269,EEEM PROF LEOPOLDO MAIERON- CAIC
35012403,3526605,LAVRINHAS,SP,470.1,18270,HORTA CORONEL
26115883,2610707,PAULISTA,PE,470.1,18271,ESCOLA ESTADUAL DE PAULISTA
42088623,4203808,CANOINHAS,SC,470.1,18272,EEB JULIA BALEOLI ZANIOLO
35008679,3547809,SANTO ANDRE,SP,470.09,18273,JOAQUIM LUCIO CARDOSO FILHO
50004700,5001508,BANDEIRANTES,MS,470.09,18274,EE ERNESTO SOLON BORGES
35038386,3546801,SANTA ISABEL,SP,470.08,18275,HYEROCLIO ELOY PESSOA BARROS
31108847,3147006,PARACATU,MG,470.08,18276,EE DOUTOR VIRGILIO DE MELO FRANCO
35001752,3550308,SAO PAULO,SP,470.08,18277,AROLDO DE AZEVEDO PROF
41357345,4118204,PARANAGUA,PR,470.08,18278,CEEBJA PARANAGUA EF M
33082227,3304557,RIO DE JANEIRO,RJ,470.08,18279,CE ALMIRANTE FRONTIN
42057868,4218855,UNIAO DO OESTE,SC,470.08,18280,EEB SAO LUIZ
98023705,3163607,SAO JOSE DO MANTIMENTO,MG,470.08,18281,NA
53002814,5300108,BRASILIA,DF,470.08,18282,EC 01 DO GAMA
35006725,3530607,MOGI DAS CRUZES,SP,470.07,18283,FIRMINO LADEIRA PROFESSOR
33045496,3305554,SEROPEDICA,RJ,470.06,18284,CE PRESIDENTE DUTRA
42057221,4217758,SUL BRASIL,SC,470.06,18285,EEB HELIO WASUM
33029377,3300407,BARRA MANSA,RJ,470.05,18286,CE BOA VISTA
41029402,4109807,IBIPORA,PR,470.05,18287,TEOTHONIO B VILELA C E EF M
35026979,3515509,FERNANDOPOLIS,SP,470.05,18288,SATURNINO LEON ARROYO
41003748,4124905,SAO JOAO DO CAIUA,PR,470.05,18289,CARLOS GOMES C E EF M
35010686,3534401,OSASCO,SP,470.05,18290,ERNESTO THENN DE BARROS PROFESSOR
35047387,3538709,PIRACICABA,SP,470.04,18291,LUIZ GONZAGA DE CAMPOS TOLEDO DOUTOR
53007360,5300108,BRASILIA,DF,470.04,18292,CED 14 DE CEILANDIA
35036161,3537800,PIEDADE,SP,470.04,18293,MARIA IGNES ARAUJO PAULA SANTOS PROFESSORA
52069168,5213103,MINEIROS,GO,470.03,18294,COLEGIO ESTADUAL PROFESSORA ALICE PEREIRA ALVES
29134242,2902104,ARACI,BA,470.02,18295,EE - COLEGIO ESTADUAL IMACULADA CONCEICAO
41354710,4122206,RIO BRANCO DO SUL,PR,470.02,18296,JOSE ERMIRIO DE MORAES C E EF M
41357930,4105508,CIANORTE,PR,470.02,18297,CAIO MARIO MOREIRA C E PROF EF M
31184616,3102704,CACHOEIRA DE PAJEU,MG,470.01,18298,EE BARAO DO RIO BRANCO
35008229,3547809,SANTO ANDRE,SP,470.01,18299,AGNALDO SEBASTIAO VIEIRA PADRE
22145206,2202208,CAMPO MAIOR,PI,470.01,18300,CENTRO DE EDUCACAO DE JOVENS E ADULTO PROF MULATA LIMA
52030890,5201405,APARECIDA DE GOIANIA,GO,470.01,18301,COLEGIO ESTADUAL ITAGIBA LAUREANO DORNELES
42102413,4204202,CHAPECO,SC,470,18302,SESI EDUCACAO DE JOVENS E ADULTOS DE CHAPECO
35032244,3538303,PIQUEROBI,SP,469.99,18303,MARIA APARECIDA QUEIROZ CASARI PROFESSORA
29137870,2908408,CONCEICAO DO COITE,BA,469.98,18304,EE - COLEGIO ESTADUAL HAMILTON RIOS DE ARAUJO POV DE SAO JOAO
35026864,3518008,GUARANI D OESTE,SP,469.98,18305,MARILENE DE LURDES LISBOA SINGH PROFESSORA
15034844,1500800,ANANINDEUA,PA,469.97,18306,EEEFM PROF ANTONIO GONDIM LINS
35035452,3510609,CARAPICUIBA,SP,469.97,18307,CECILIA DA PALMA VALENTIM SARDINHA PROFESSORA
29340330,2933158,VARZEA NOVA,BA,469.97,18308,EE - COLEGIO ESTADUAL PROFESSORA ADJACI MARTINS DURANS
42126398,4211306,NAVEGANTES,SC,469.96,18309,UD DE NAVEGANTES
33099049,3303203,NILOPOLIS,RJ,469.95,18310,CIEP 230 MANOEL MALAQUIAS GURGEL DA SILVA
43146368,4320008,SAPUCAIA DO SUL,RS,469.95,18311,EEEM CECILIA MEIRELES
29093279,2910800,FEIRA DE SANTANA,BA,469.95,18312,EE - COLEGIO ESTADUAL GOVERNADOR LUIZ VIANA FILHO
31129836,3170503,URUCANIA,MG,469.95,18313,EE PROFESSOR MANUEL RUFINO
29140633,2922730,NOVA FATIMA,BA,469.95,18314,EE - COLEGIO ESTADUAL VIRGILIO FRANCISCO PEREIRA
35038234,3550308,SAO PAULO,SP,469.95,18315,VICENTE RAO PROFESSOR
50017730,5004502,ITAPORA,MS,469.95,18316,EE SEN SALDANHA DERZI
29050057,2906006,CAMPO FORMOSO,BA,469.94,18317,EE - COLEGIO ESTADUAL ROBERTO SANTOS
35005241,3550308,SAO PAULO,SP,469.94,18318,PAULO OCTAVIO DE AZEVEDO PROFESSOR
26152517,2602803,BUIQUE,PE,469.94,18319,ESCOLA NOSSA SENHORA DAS GRACAS
31174190,3163706,SAO LOURENCO,MG,469.93,18320,EE PROFESSOR ANTONIO MAGALHAES ALVES
43189199,4313409,NOVO HAMBURGO,RS,469.93,18321,COLEGIO MARISTA SAO MARCELINO CHAMPAGNAT - EJA
29318246,2910727,EUNAPOLIS,BA,469.93,18322,EE - COLEGIO ESTADUAL MONTE PASCOAL
31082384,3170651,VARGEM GRANDE DO RIO PARDO,MG,469.93,18323,EE JOAO DIAS DE AMORIM
29428181,2927408,SALVADOR,BA,469.91,18324,EE - COLEGIO ESTADUAL LANDULFO ALVES
35022263,3505500,BARRETOS,SP,469.91,18325,ALMEIDA PINTO CORONEL
33065292,3304557,RIO DE JANEIRO,RJ,469.91,18326,CE MANUEL BANDEIRA
33102210,3304557,RIO DE JANEIRO,RJ,469.9,18327,CIEP 241 NACAO MANGUEIRENSE GOVERNADOR LEONEL DE MOURA BRIZOLA
31082104,3145059,NOVA PORTEIRINHA,MG,469.9,18328,EE INSPETOR LUIZ PEDRO
24002291,2408003,MOSSORO,RN,469.89,18329,EE MOREIRA DIAS ENS FUNDAMENTAL E MEDIO
23129018,2308708,MORADA NOVA,CE,469.89,18330,COLEGIO ESTADUAL MARIA EMILIA RABELO
33038929,3303609,PARACAMBI,RJ,469.89,18331,CE PRESIDENTE RODRIGUES ALVES
35025653,3529807,MINEIROS DO TIETE,SP,469.89,18332,ANTONIO FERRAZ
35910200,3543303,RIBEIRAO PIRES,SP,469.88,18333,FARID EID
35008254,3547809,SANTO ANDRE,SP,469.88,18334,VALDOMIRO SILVEIRA
52002594,5208905,GOIAS,GO,469.87,18335,CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR ALCIDE JUBE
31118583,3137106,LAGAMAR,MG,469.87,18336,EE AMERICO ALVES
43035710,4304408,CANELA,RS,469.86,18337,EEEM DANTON CORREA DA SILVA
41130243,4106902,CURITIBA,PR,469.85,18338,JOSE BUSNARDO C E EF M
35041336,3510609,CARAPICUIBA,SP,469.85,18339,JOAO GARCIA DE HARO PROFESSOR
43083404,4320453,SERIO,RS,469.84,18340,ESC EST ENS MED PEDRO ALBINO MULLER
51043394,5108402,VARZEA GRANDE,MT,469.83,18341,EE PROF ELMAZ GATTAS MONTEIRO
42002869,4202305,BIGUACU,SC,469.83,18342,EEB PROF ELOISA MARIA PRAZERES DE FARIA
52051099,5217609,PLANALTINA,GO,469.82,18343,COLEGIO ESTADUAL COMPLEXO 3
26137149,2600054,ABREU E LIMA,PE,469.82,18344,ESCOLA STELA MARIA DOS SANTOS P BARROS
35013018,3538501,PIQUETE,SP,469.81,18345,DARWIN FELIX PROF
31081949,3151206,PIRAPORA,MG,469.81,18346,EE LUIZ BALBINO
31024091,3135456,JENIPAPO DE MINAS,MG,469.81,18347,EE NOSSA SENHORA DE FATIMA
52055906,5200134,ACREUNA,GO,469.81,18348,COLEGIO ESTADUAL DOMINGOS ALVES PEREIRA
26139839,2611606,RECIFE,PE,469.81,18349,BASE COLEGIO E CURSO
15583910,1506302,SALVATERRA,PA,469.8,18350,EEEM SALOMAO MATOS
31069949,3160702,SANTOS DUMONT,MG,469.8,18351,EE GOVERNADOR BIAS FORTES
31141925,3167202,SETE LAGOAS,MG,469.79,18352,EE BERNARDO VALADARES DE VASCONCELLOS
35909075,3550308,SAO PAULO,SP,469.79,18353,WILFREDO PINHEIRO PROF
35921026,3516309,FRANCISCO MORATO,SP,469.78,18354,PEDRO PAULO DE AGUIAR
31115495,3147907,PASSOS,MG,469.78,18355,EE DOUTOR TANCREDO DE ALMEIDA NEVES
35032273,3554300,TEODORO SAMPAIO,SP,469.78,18356,JOAO DA CRUZ MELLAO
31172073,3115508,CAXAMBU,MG,469.77,18357,EE DOMINGOS GONCALVES DE MELLO MINGOTE
35049906,3533403,NOVA ODESSA,SP,469.77,18358,SILVANIA APARECIDA SANTOS PROFA
31338800,3167509,SIMAO PEREIRA,MG,469.76,18359,EE DE ENSINO MEDIO
43030297,4303202,CACIQUE DOBLE,RS,469.76,18360,ESC EST EDUC BAS SYLVIO DAL MORO
29181488,2927408,SALVADOR,BA,469.75,18361,EE - COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR
33053774,3302502,MAGE,RJ,469.75,18362,CE CORONEL SERGIO JOSE DO AMARAL
31191426,3158953,SANTANA DO PARAISO,MG,469.75,18363,EE JOSE ROSA DAMASCENO
52073459,5200258,AGUAS LINDAS DE GOIAS,GO,469.74,18364,COLEGIO ESTADUAL MARIA DO CARMO LIMA
51047454,5104203,GUIRATINGA,MT,469.74,18365,EE PEDRO FERREIRA
23064498,2304285,EUSEBIO,CE,469.74,18366,EEF DA LAGOINHA
41001192,4113502,LOANDA,PR,469.73,18367,GUILHERME DE ALMEIDA C E EF M N
13031120,1302603,MANAUS,AM,469.72,18368,ESCOLA ESTADUAL NOSSA SENHORA APARECIDA
41013549,4116109,MOREIRA SALES,PR,469.72,18369,JOAO THEOTONIO NETTO C E E M PROFIS N
52039897,5221403,TRINDADE,GO,469.72,18370,COLEGIO ESTADUAL MENINO JESUS
35012300,3551009,SAO VICENTE,SP,469.72,18371,MARGARIDA PINHO RODRIGUES
42062578,4215208,ROMELANDIA,SC,469.72,18372,EEB PROF HERMINIO HEUSI DA SILVA
35463061,3550308,SAO PAULO,SP,469.72,18373,ILHA DA JUVENTUDE
51052121,5107602,RONDONOPOLIS,MT,469.72,18374,EMREF DERSI RODRIGUES DE ALMEIDA
35045913,3549102,SAO JOAO DA BOA VISTA,SP,469.72,18375,VIRGILIO MARCONDES DE CASTRO PROFESSOR
25114484,2507507,JOAO PESSOA,PB,469.71,18376,EEEFM JOAO ROBERTO BORGES DE SOUZA
41000480,4106704,CRUZEIRO DO SUL,PR,469.7,18377,ROMARIO MARTINS C E DR EM
50017829,5005251,LAGUNA CARAPA,MS,469.7,18378,EE ALVARO MARTINS DOS SANTOS
31191361,3140308,MARLIERIA,MG,469.7,18379,EE LIBERATO DE CASTRO
98018620,2927408,SALVADOR,BA,469.7,18380,NA
33079951,3304557,RIO DE JANEIRO,RJ,469.69,18381,ESCOLA ADRIANO
25058975,2501005,ARARUNA,PB,469.69,18382,EEEFM BENJAMIN MARANHAO
41003713,4124608,SAO CARLOS DO IVAI,PR,469.69,18383,SAO CARLOS DO IVAI C E EF M
35925421,3534401,OSASCO,SP,469.69,18384,JOSE EDSON MARTINS GOMES PROFESSOR
32053622,3201209,CACHOEIRO DE ITAPEMIRIM,ES,469.68,18385,EEEFM PROFESSOR DOMINGOS UBALDO
31305219,3111200,CAMPO BELO,MG,469.68,18386,CESEC PROFESSOR JOAO DE OLIVEIRA BARBOSA
52040127,5200050,ABADIA DE GOIAS,GO,469.68,18387,COLEGIO ESTADUAL MANOEL LIBANIO DA SILVA
42352274,4217501,SEARA,SC,469.68,18388,CEJA DE SEARA
31081582,3143302,MONTES CLAROS,MG,469.67,18389,CESEC DE MONTES CLAROS
33054843,3303203,NILOPOLIS,RJ,469.67,18390,IE CARLOS PASQUALE
23078758,2304400,FORTALEZA,CE,469.67,18391,EEFM GOVERNADOR LUIZ GONZAGA DA FONSECA MOTA
29105684,2924652,PINTADAS,BA,469.67,18392,EE - COLEGIO ESTADUAL NORMAL DE PINTADAS
31185001,3135803,JEQUITINHONHA,MG,469.67,18393,EE PREFEITO EPAMINONDAS RAMOS
50006088,5002704,CAMPO GRANDE,MS,469.66,18394,EE PROFª ALICE NUNES ZAMPIERE
51015960,5107248,SANTA CARMEM,MT,469.66,18395,EE N SENHORA APARECIDA
31054780,3113602,CAREACU,MG,469.66,18396,EE VEREADOR JOAQUIM BORGES DA COSTA
35048276,3519071,HORTOLANDIA,SP,469.65,18397,MARISTELA CAROLINA MELLIN
23242930,2304400,FORTALEZA,CE,469.64,18398,CENTRO EDUCACIONAL AVANCADO ARQUIMEDES
35904417,3539806,POA,SP,469.64,18399,LACY LENSKI LOPES PROFESSORA
52064999,5205109,CATALAO,GO,469.64,18400,COLEGIO ESTADUAL MARIA DAS DORES CAMPOS
42006970,4218707,TUBARAO,SC,469.64,18401,CEI CANTINHO DA ALEGRIA
26125048,2611606,RECIFE,PE,469.63,18402,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BEZERRA
51064715,5108055,TERRA NOVA DO NORTE,MT,469.63,18403,EE TERRA NOVA
29095026,2910800,FEIRA DE SANTANA,BA,469.63,18404,EE - COLEGIO ESTADUAL GENERAL SAMPAIO
16004418,1600600,SANTANA,AP,469.63,18405,ESC EST AUGUSTO ANTUNES
50039806,5006606,PONTA PORA,MS,469.63,18406,EE PROF CARLOS PEREIRA DA SILVA
35023991,3551504,SERRANA,SP,469.62,18407,JOSE COSTA DEPUTADO
35012555,3552007,SILVEIRAS,SP,469.62,18408,HILDEBRANDO MARTINS SODERO PROF
31128341,3103702,ARAPONGA,MG,469.61,18409,EE JOSE DIAS DO CARMO
31160121,3170107,UBERABA,MG,469.61,18410,EE HENRIQUE KRUGER
31115088,3114402,CARMO DO RIO CLARO,MG,469.6,18411,EE MONSENHOR MARIO ARAUJO GUIMARAES
43049095,4306007,CRISSIUMAL,RS,469.58,18412,ESC EST ENS MEDIO ROCHA POMBO
31075914,3167608,SIMONESIA,MG,469.58,18413,EE SANTO APOLINARIO
35437748,3521705,ITABERA,SP,469.56,18414,BAIRRO ENGENHEIRO MAIA II
35009945,3522208,ITAPECERICA DA SERRA,SP,469.56,18415,CARLOS ALBERTO PEREIRA
35112720,3509502,CAMPINAS,SP,469.56,18416,BENTO QUIRINO COLEGIO POLITECNICO
53068181,5300108,BRASILIA,DF,469.54,18417,CED 310 DE SANTA MARIA
35127875,3540200,PONTAL,SP,469.54,18418,YOLANDA LUIZ SICHIERI PROFESSORA
29191092,2927408,SALVADOR,BA,469.54,18419,EE - COLEGIO ESTADUAL EDVALDO FERNANDES
50012150,5008305,TRES LAGOAS,MS,469.54,18420,EE PADRE JOAO TOMES
35036146,3546801,SANTA ISABEL,SP,469.52,18421,JOAQUIM SIMAO
33027170,3300258,ARRAIAL DO CABO,RJ,469.52,18422,COLEGIO MUNICIPAL VERA FELIZARDO
35458512,3509502,CAMPINAS,SP,469.52,18423,CEL JTO A EE MILTON DE TOLOSA PROF
26122227,2611606,RECIFE,PE,469.51,18424,ESCOLA GOVERNADOR BARBOSA LIMA
51090279,5108352,VALE DE SAO DOMINGOS,MT,469.51,18425,ESCOLA ESTADUAL RAINHA DA PAZ
35026827,3549201,SAO JOAO DAS DUAS PONTES,SP,469.5,18426,JOSE BRANDINI
24055840,2403251,PARNAMIRIM,RN,469.49,18427,EE PROF ELIAH M DO REGO 1 2 GRAUS
35908915,3552502,SUZANO,SP,469.49,18428,MARIA ELISA DE AZEVEDO CINTRA PROFESSORA
29182735,2927408,SALVADOR,BA,469.49,18429,EE - COLEGIO ESTADUAL RUBEN DARIO
11048123,1101492,SAO FRANCISCO DO GUAPORE,RO,469.49,18430,ESCOLA FAMILIA AGRICOLA VALE DO GUAPORE
35047375,3538709,PIRACICABA,SP,469.49,18431,HELIO PENTEADO DE CASTRO PROFESSOR
28018729,2800308,ARACAJU,SE,469.48,18432,ESC ESTADUAL JOSE AUGUSTO FERRAZ
41024982,4117503,PAICANDU,PR,469.48,18433,PAICANDU C E EF M N PROFIS
29429781,2912905,IBIRATAIA,BA,469.48,18434,EE - COLEGIO ESTADUAL GOVERNADOR CESAR BORGES - DISTRITO DE ALGODAO
23140518,2305407,ICO,CE,469.48,18435,CERE PADRE JOSE ALVES DE MACEDO
41365852,4122156,RIO BONITO DO IGUACU,PR,469.48,18436,IRENO ALVES DOS SANTOS C E C EF M
33127514,3304557,RIO DE JANEIRO,RJ,469.47,18437,CE MARECHAL RONDON
31141763,3167202,SETE LAGOAS,MG,469.46,18438,EE JOSE EVANGELISTA FRANCA
43181465,4322608,VENANCIO AIRES,RS,469.46,18439,COLEGIO ERICO VERISSIMO
31068292,3125002,EWBANK DA CAMARA,MG,469.45,18440,EE ANTONIO MACEDO
41096053,4119608,PITANGA,PR,469.45,18441,ANTONIO DORIGON C E EF M PROFIS
52083101,5201405,APARECIDA DE GOIANIA,GO,469.45,18442,COLEGIO ESTADUAL MADRE GERMANA
26124831,2611606,RECIFE,PE,469.45,18443,ESCOLA PADRE LEBRET
35041269,3548708,SAO BERNARDO DO CAMPO,SP,469.44,18444,DOMINGOS PEIXOTO DA SILVA PROFESSOR
15125440,1505536,PARAUAPEBAS,PA,469.44,18445,EE GEN EUCLYDES F FIGUEIREDO
52020894,5201108,ANAPOLIS,GO,469.44,18446,COLEGIO ESTADUAL DURVAL NUNES DA MATA
21154619,2102309,BURITI BRAVO,MA,469.44,18447,COL PRES KENNEDY
31010529,3157203,SANTA BARBARA,MG,469.43,18448,EE JOSE ALVARES DUARTE
31319074,3162708,SAO JOAO DO PARAISO,MG,469.43,18449,EE MARIO COELHO
42129036,4211108,MONTE CASTELO,SC,469.43,18450,UD DE MONTE CASTELO
42069505,4211306,NAVEGANTES,SC,469.42,18451,EEB SAO JOSE
52052613,5211909,JATAI,GO,469.42,18452,COLEGIO ESTADUAL ALCANTARA DE CARVALHO
31158909,3127107,FRUTAL,MG,469.41,18453,EE LAURISTON SOUZA
33023328,3305703,SUMIDOURO,RJ,469.41,18454,CE MONSENHOR IVO SANTE DONIN
33046808,3300456,BELFORD ROXO,RJ,469.4,18455,CE SARGENTO WOLFF
32032234,3204559,SANTA MARIA DE JETIBA,ES,469.4,18456,EEEFM SAO LUIS
32079850,3203205,LINHARES,ES,469.4,18457,CEP EURICO DE AGUIAR SALLES - SENAI
42067812,4202156,BELMONTE,SC,469.39,18458,EEB PROF FRANCISCO BRASINHA DIAS
53012720,5300108,BRASILIA,DF,469.38,18459,CED 03 DE BRAZLANDIA
33110220,3301702,DUQUE DE CAXIAS,RJ,469.38,18460,CIEP 201 AARAO STEINBRUCH
31023981,3125408,FELICIO DOS SANTOS,MG,469.38,18461,EE FELICIO DOS SANTOS
31003701,3106200,BELO HORIZONTE,MG,469.38,18462,ESCOLA MUNICIPAL PROFESSORA CONSUELITA CANDIDA
41007670,4128104,UMUARAMA,PR,469.37,18463,BENTO MOSSURUNGA C E EF M N
43021735,4301909,BARRA DO RIBEIRO,RS,469.37,18464,ESC EST DE ENS MED FRANCISCO ROSALES NEUMANN
32096801,3201605,CONCEICAO DA BARRA,ES,469.37,18465,EEEFM AUGUSTO DE OLIVEIRA
33034257,3306305,VOLTA REDONDA,RJ,469.37,18466,UNID OPER DE EDUCACAO ELISIO LUIZ
35033765,3529005,MARILIA,SP,469.36,18467,WALDEMAR MONIZ DA ROCHA BARROS DR
35024703,3549409,SAO JOAQUIM DA BARRA,SP,469.36,18468,GENOVEVA PINHEIRO VIEIRA DE VITTA PROFESSORA
29220246,2929909,SEABRA,BA,469.36,18469,EE - CENTRO ESTADUAL EDUCACAO PROFISSIONAL EM TURISMO DO CENTRO BAIANO LETICE OLIVEIRA MACIEL
26075903,2606002,GARANHUNS,PE,469.35,18470,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JERONIMO GUEIROS
31009181,3129806,IBIRITE,MG,469.34,18471,EE JUSCELINO KUBITSCHEK DE OLIVEIRA
31134040,3130408,IJACI,MG,469.34,18472,EE MAURICIO ZAKHIA
35046930,3545209,SALTO,SP,469.34,18473,JOSEANO COSTA PINTO PROF
26110970,2607901,JABOATAO DOS GUARARAPES,PE,469.33,18474,ESCOLA EDMUR ARLINDO DE OLIVEIRA
22136703,2201200,BARRAS,PI,469.33,18475,UNIDADE ESCOLAR FRANCISCA TRINDADE
26054850,2604106,CARUARU,PE,469.33,18476,ESCOLA PROFESSOR MARIO SETTE
32037368,3205002,SERRA,ES,469.32,18477,EEEFM ARISTOBULO BARBOSA LEAO
35026402,3518107,GUARANTA,SP,469.32,18478,JOSE EGEA PROF
35000735,3550308,SAO PAULO,SP,469.32,18479,PAUL HUGON PROF
35909385,3512803,COSMOPOLIS,SP,469.32,18480,IVETE SALA DE QUEIROZ PROFESSORA
31098035,3125309,FARIA LEMOS,MG,469.31,18481,EE SAO MATEUS
41100166,4109401,GUARAPUAVA,PR,469.31,18482,DULCE MASCHIO C E PROFA EF M
26073102,2602407,BREJAO,PE,469.31,18483,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ISMENIA LEMOS WANDERLEY
33079978,3304557,RIO DE JANEIRO,RJ,469.31,18484,ESC AGOSTINHO CUNHA
23014385,2314102,VICOSA DO CEARA,CE,469.3,18485,EEM DEPUTADO MANOEL RODRIGUES
35025636,3525300,JAU,SP,469.3,18486,TULLIO ESPINDOLA DE CASTRO PROFESSOR
42039967,4208104,ITAIOPOLIS,SC,469.3,18487,EEF AMANDUS BAUER
35240424,3525904,JUNDIAI,SP,469.3,18488,MARIA DE ALMEIDA SCHLEDORN PROFA EMEB
41010850,4127908,TUNEIRAS DO OESTE,PR,469.28,18489,CAXIAS C E DQ DE EF M
29191661,2927408,SALVADOR,BA,469.28,18490,EE - COLEGIO ESTADUAL BARROS BARRETO
15573206,1501402,BELEM,PA,469.28,18491,EEEF SANTA LUIZA DE MARILAC
41145771,4127700,TOLEDO,PR,469.27,18492,CEEBJA TOLEDO EF M
35035142,3551801,SETE BARRAS,SP,469.27,18493,PLACIDO DE PAULA E SILVA
32037260,3205002,SERRA,ES,469.27,18494,EEEFM SILVIO EGITO SOBRINHO
33093199,3305109,SAO JOAO DE MERITI,RJ,469.27,18495,CE GOVERNADOR ROBERTO SILVEIRA
35902810,3550308,SAO PAULO,SP,469.27,18496,JOZINEIDE PEREIRA GAUDINO
31261939,3106200,BELO HORIZONTE,MG,469.27,18497,INST EDUC DESPERTAR II
41127161,4106902,CURITIBA,PR,469.27,18498,ANCHIETA COMPLEXO EDUC SC LTDA
43060188,4307708,ESTEIO,RS,469.26,18499,EEEM CAETANO GONCALVES DA SILVA
52075311,5204508,CALDAS NOVAS,GO,469.25,18500,CENTRO DE EDUCACAO DE JOVENS E ADULTOS FILOSTRO MACHADO CARNEIRO
35036456,3550308,SAO PAULO,SP,469.25,18501,MIGUEL OLIVA FEITOSA PROFESSOR
33106703,3304557,RIO DE JANEIRO,RJ,469.25,18502,CIEP 244 OSWALDO ARANHA
27269000,2704302,MACEIO,AL,469.24,18503,COLEGIO DIOGO MARCOS
24057851,2408102,NATAL,RN,469.23,18504,EE GOV WALFREDO GURGEL
35925263,3506003,BAURU,SP,469.23,18505,ANTONIO JORGE LIMA PADRE
35014904,3503604,AREIOPOLIS,SP,469.23,18506,PEDRO AUGUSTO BARRETO PROF
50015478,5002407,CAARAPO,MS,469.22,18507,EE PROF JOAQUIM ALFREDO SOARES VIANNA
