CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
29032539,2900207,Abaré,BA,440.72,28959,EE - COLEGIO ESTADUAL SANTO ANTONIO DE ABARE
15105261,1500602,Altamira,PA,440.72,28960,E M E F CARLOS LEOCARPIO SOARES
11034467,1100056,Cerejeiras,RO,440.71,28961,CEEJA CARLOS DRUMOND DE ANDRADE
27040860,2707701,Rio Largo,AL,440.7,28962,ESCOLA ESTADUAL TABULEIRO DO PINTO
22000054,2201200,Barras,PI,440.7,28963,CEJA PROF CONRADO AMORIM DE SOUSA
31108430,3109303,Buritis,MG,440.69,28964,EE JOSE GOMES PIMENTEL
31080462,3146255,Padre Carvalho,MG,440.68,28965,EE DE PADRE CARVALHO
29187583,2927408,Salvador,BA,440.66,28966,EE - COLEGIO ESTADUAL RENAN BALEEIRO
33149895,3302908,Miguel Pereira,RJ,440.66,28967,CEMP CENTRO EDUCACIONAL DE MIGUEL PEREIRA
13097288,1302603,Manaus,AM,440.66,28968,CENTRO EDUCACIONAL NADIR SOARES
15111822,1503705,Itupiranga,PA,440.65,28969,EEEF BRASIL TROPICAL
33065357,3304557,Rio de Janeiro,RJ,440.65,28970,COLEGIO PINHEIRO GUIMARAES LTDA
24078174,2408102,Natal,RN,440.62,28971,SENAI-CTGAS - CENTRO DE TECNOLOGIAS DO GAS
27030806,2705606,Novo Lino,AL,440.62,28972,ESCOLA ESTADUAL DR ANTONIO G DE BARROS
15069125,1502103,Cametá,PA,440.6,28973,E M E F PROFESSORA VENTINA LOPES POMPEU DA SILVA
24072028,2402600,Ceará-Mirim,RN,440.59,28974,EE PROF EDGAR BARBOSA
29227356,2917607,Jaguaquara,BA,440.59,28975,EE - COLEGIO ESTADUAL VIRGILIO PEREIRA DE ALMEIDA
13011413,1301803,Ipixuna,AM,440.59,28976,ESCOLA ESTADUAL ARMANDO DE SOUZA MENDES
22029192,2211001,Teresina,PI,440.58,28977,UNIDADE ESCOLAR PROFESSOR TOMAZ AREA LEAO FILHO
22124683,2203909,Floriano,PI,440.58,28978,ESC MUM PROFESSOR ELEUTERIO REZENDE
31146625,3113701,Carlos Chagas,MG,440.57,28979,EE EPAMINONDAS OTONI
15572153,1500800,Ananindeua,PA,440.56,28980,EE ANEXO CENT DE INT DE ADOL MASC CIAM FUNCAP
15549828,1505650,Placas,PA,440.55,28981,E M E F PTE TANCREDO NEVES
31307190,3154606,Ribeirão das Neves,MG,440.54,28982,EM HELIA MATOS SARTORI
35460242,3537305,Penápolis,SP,440.53,28983,CEL JTO A EE ADELINO PETERS
27036251,2704302,Maceió,AL,440.52,28984,ESCOLA MUNICIPAL PADRE PINHO
13083724,1302603,Manaus,AM,440.52,28985,ESCOLA ESTADUAL BELARMINO MARREIRO
21251355,2110104,Santa Quitéria do Maranhão,MA,440.51,28986,CENTRO DE ENSINO CONEGO NESTOR CUNHA
21213593,2111300,São Luís,MA,440.5,28987,CENTRO DE ENSINO PROFESSOR IGNACIO RANGEL
29467209,2925303,Porto Seguro,BA,440.5,28988,EE - COLEGIO ESTADUAL JOAO CARLOS MATTOS DE PAULA
13032216,1303536,Presidente Figueiredo,AM,440.5,28989,ESCOLA MUNICIPAL HUGO CASTELO BRANCO
17031990,1719004,Santa Tereza do Tocantins,TO,440.49,28990,COLEGIO ESTADUAL PROFESSOR MANOEL SILVERIO DOURADO
17005485,1702109,Araguaína,TO,440.48,28991,ESCOLA ESTADUAL VILA NOVA
50028707,5007695,São Gabriel do Oeste,MS,440.46,28992,CEJ - CENTRO EDUCACIONAL JUNIOR
29076730,2924801,Piritiba,BA,440.44,28993,CRECHE CASULO PROFA MARIINHA
23093935,2313203,Tamboril,CE,440.43,28994,EEM DONA LUIZA TIMBO
23077018,2304400,Fortaleza,CE,440.41,28995,EEF CENTRO DOS RETALHISTAS
31063550,3129657,Ibiracatu,MG,440.4,28996,EE VICENTE MARTINS PEREIRA
41054784,4117305,Ortigueira,PR,440.39,28997,TANCREDO A NEVES C E C DR EF M
35263230,3525904,Jundiaí,SP,440.37,28998,ANNA VASQUEZ INSTITUTO DE EDUCACAO
41143728,4105409,Chopinzinho,PR,440.35,28999,SANTA INES C E C EF M
41003420,4123709,Santa Isabel do Ivaí,PR,440.34,29000,FERNANDO DE AZEVEDO C E EF M
26101203,2610004,Palmares,PE,440.31,29001,ESCOLA DR PEDRO AFONSO DE MEDEIROS
21255253,2103174,Centro Novo do Maranhão,MA,440.3,29002,CENTRO DE ENSINO PROFESSOR JOAO TEIXEIRA SOUSA - ANEXO III - CHEGA TUDO
22087095,2210300,São Julião,PI,440.3,29003,UNID ESC APRIGIO PEREIRA BEZERRA
22140360,2211001,Teresina,PI,440.3,29004,UNID ESC CAMPESTRE NORTE
29161460,2929503,São Sebastião do Passé,BA,440.3,29005,ESCOLA JOSIANE SANTOS DA CONCEICAO
17024960,1718204,Porto Nacional,TO,440.28,29006,COLEGIO ESTADUAL MARECHAL ARTUR DA COSTA SILVA
21025649,2107100,Morros,MA,440.26,29007,CENTRO DE ENSINO AMERICA CENTRAL
13219200,1300029,Alvarães,AM,440.25,29008,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE ALVARAE
11046856,1100502,Novo Horizonte do Oeste,RO,440.23,29009,CEEJA PROFESSORA BARBARA CONCEICAO DOS REIS
51001624,5102850,Castanheira,MT,440.22,29010,EE MARIA QUITERIA
13004956,1300201,Atalaia do Norte,AM,440.22,29011,ESCOLA ESTADUAL MARECHAL CASTELLO BRANCO
26058952,2610905,Pesqueira,PE,440.2,29012,ESCOLA ELIZEU ARAUJO
21199407,2105302,Imperatriz,MA,440.19,29013,CENTRO DE ENSINO DE EDUCACAO DE JOVENS E ADULTOS II
22134611,2205359,João Costa,PI,440.18,29014,UNID ESC JOAQUIM MALAQUIAS
29343003,2926202,Riachão das Neves,BA,440.17,29015,EE - COLEGIO ESTADUAL RODOLFO DE QUEIROZ
15559211,1503507,Irituia,PA,440.17,29016,EEEF FRANCISCO NUNES
17038820,1720804,Sítio Novo do Tocantins,TO,440.17,29017,ESCOLA ESTADUAL JOAQUIM THEOTONIO SEGURADO
15548996,1504406,Marapanim,PA,440.16,29018,ESCOLA M E F REMIGIO FERNANDEZ
15018644,1501105,Bagre,PA,440.16,29019,EEEM JULIAO BERTOLDO DE CASTRO
13030736,1302603,Manaus,AM,440.16,29020,ESCOLA ESTADUAL PE PEDRO GISLANDY
42137497,4209102,Joinville,SC,440.14,29021,SENAI SC JOINVILLE NORTE III
33058296,3303500,Nova Iguaçu,RJ,440.12,29022,CIEP 387 HANS CRISTIAN ANDERSEN
26037599,2612604,Santa Maria da Boa Vista,PE,440.11,29023,ESCOLA PROFESSORA JUDITH GOMES DE BARROS
35049487,3553302,Tambaú,SP,440.11,29024,CARMEN MENDES CARVALHO PROFESSORA
29441633,2910800,Feira de Santana,BA,440.11,29025,EE - COLEGIO ESTADUAL DE JAGUARA - DIST DE JAGUARA
50021796,5007950,Tacuru,MS,440.1,29026,EE PROF CLETO DE MORAES COSTA
21323259,2108603,Pinheiro,MA,440.1,29027,CENTRO DE ENSINO JOSE DE ANCHIETA - ANEXO IV - SANTA VITORIA
15034321,1500800,Ananindeua,PA,440.06,29028,EEEF CANDIDO HORACIO EVELIN
26115964,2610707,Paulista,PE,440.05,29029,ESCOLA GOVERNADOR ERALDO GUEIROS LEITE
13043811,1303403,Parintins,AM,440.04,29030,ESCOLA ESTADUAL SAO JOSE OPERARIO
17031656,1718758,Rio Sono,TO,440.04,29031,ESCOLA MUNICIPAL BERNARDO GUIMARAES
31330671,3116902,Comendador Gomes,MG,440.02,29032,EE COMENDADOR GOMES
22126880,2205854,Madeiro,PI,440.01,29033,UNID ESC SANTA TERESINHA
21118655,2104800,Grajaú,MA,439.99,29034,CENTRO DE ENSINO LIVINO DE SOUSA REZENDE
43019790,4301602,Bagé,RS,439.99,29035,EEEM JOSE GOMES FILHO
29151015,2900702,Alagoinhas,BA,439.98,29036,ESCOLA MUNICIPAL VISCONDE DO RIO BRANCO
29048885,2906006,Campo Formoso,BA,439.96,29037,EE - COLEGIO ESTADUAL PROFESSORA ARAGUACY FONSECA GONCALVES
26049422,2616001,Venturosa,PE,439.96,29038,ESCOLA CONEGO EMANUEL VASCONCELOS
21296804,2105476,Jenipapo dos Vieiras,MA,439.96,29039,CENTRO DE ENSINO PROFESSOR GALENO EDGAR BRANDES - ANEXO I - JACAREZINHO
35035105,3542602,Registro,SP,439.95,29040,PASCOAL GRECCO PROFESSOR
31297518,3162450,São João das Missões,MG,439.95,29041,EE INDIGENA XUKURANK
43111467,4315305,Quaraí,RS,439.93,29042,INSTITUTO ESTADUAL DR LUIZ PACHECO PRATES
17047790,1721208,Tocantinópolis,TO,439.93,29043,COLEGIO ESTADUAL PROFESSOR JOSE CARNEIRO DE BRITO
17005396,1702109,Araguaína,TO,439.93,29044,ESC EST MAL RONDON
25022059,2512606,Quixabá,PB,439.92,29045,EEEFM HERCULANO PEREIRA
17008794,1713957,Muricilândia,TO,439.9,29046,ESC EST MAL COSTA E SILVA
41049578,4109708,Ibaiti,PR,439.9,29047,CAETANO MUNHOZ DA ROCHA C E C EF M
21358214,2112902,Vitória do Mearim,MA,439.89,29048,CENTRO DE ENSINO MARIA GRACIANA PINTO COSTA
25060996,2516409,Tacima,PB,439.87,29049,EEEFM DR TERCILIO TEIXEIRA DA CRUZ
52038530,5209200,Guapó,GO,439.87,29050,COLEGIO ESTADUAL DEPUTADO JOSE DE ASSIS
28009266,2807105,Simão Dias,SE,439.87,29051,C R E J A PROF MARCOS FERREIRA
31103756,3158003,Santa Maria de Itabira,MG,439.86,29052,EE DOUTOR COSTA
29348749,2918001,Jequié,BA,439.86,29053,CENTRO EDUCACIONAL MINISTRO SIMOES FILHO
29055547,2930105,Senhor do Bonfim,BA,439.83,29054,EE - COLEGIO ESTADUAL MISSAO DO SAHY - DIST MISSAO DO SAHY
29445400,2922052,Mulungu do Morro,BA,439.79,29055,EE - COLEGIO ESTADUAL DE MULUNGU DO MORRO
29210941,2923209,Oliveira dos Brejinhos,BA,439.78,29056,GRUPO ESCOLAR DEP JURACY M JUNIOR
23157020,2304301,Farias Brito,CE,439.77,29057,EEFM GETULIO VARGAS
15161641,1502400,Castanhal,PA,439.76,29058,NA
15053440,1507466,São João da Ponta,PA,439.75,29059,EEEM PROF ANTONIA ROSA
23025905,2312908,Sobral,CE,439.74,29060,EEM AYRES DE SOUSA
21272689,2101707,Barreirinhas,MA,439.74,29061,CENTRO DE ENSINO JOAQUIM SOEIRO DE CARVALHO - ANEXO III - SOBRADINHO
31236730,3162955,São José da Lapa,MG,439.72,29062,EM ODETE RODRIGUES FERREIRA
25023535,2500205,Aguiar,PB,439.72,29063,EMEIEFCNNM LIDIA CABRAL DE SOUSA
35020436,3515186,Espírito Santo do Pinhal,SP,439.71,29064,BATISTA NOVAIS CORONEL
11041749,1100072,Corumbiara,RO,439.7,29065,CEEJA PAULO FREIRE
26106582,2600054,Abreu e Lima,PE,439.69,29066,ESCOLA GENERAL ABREU E LIMA
14002558,1400175,Cantá,RR,439.68,29067,ESCOLA ESTADUAL INDIGENA PROFESSOR EDNILSON LIMA CAVALCANTE
31185400,3157104,Salto da Divisa,MG,439.67,29068,EE CORONEL ELPIDIO ALVES FERREIRA
21033218,2109403,Primeira Cruz,MA,439.67,29069,CENTRO DE ENSINO RURAL DOS LOPES
26106353,2607752,Itapissuma,PE,439.67,29070,ESCOLA SENADOR JOSE ERMIRIO DE MORAES
32003790,3202108,Ecoporanga,ES,439.66,29071,EEEFM DE JOASSUBA SR ANTONIO PATRICIO DE FONTOURA
23140780,2305407,Icó,CE,439.65,29072,EEM VIVINA MONTEIRO
33138729,3300100,Angra dos Reis,RJ,439.64,29073,ESCOLA TECNICA JOSE RODRIGUES DA SILVA LTDA
28026888,2807600,Umbaúba,SE,439.63,29074,ESCOLA TIA ARLETE
31260401,3134004,Itinga,MG,439.62,29075,ESC COM FAMILIA AGRICOLA JACARE
29187095,2927408,Salvador,BA,439.62,29076,EE - COLEGIO ESTADUAL PRINCESA IZABEL
29459141,2914604,Irecê,BA,439.62,29077,EE - CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TEC-CEMIT DE IRECE
31307157,3154606,Ribeirão das Neves,MG,439.62,29078,EM JOSE BATISTA NETO
15011550,1506807,Santarém,PA,439.61,29079,EEEF EZERIEL MONICO DE MATOS
15044645,1501907,Bujaru,PA,439.6,29080,E M E F ROSILA TRINDADE
33062447,3304557,Rio de Janeiro,RJ,439.6,29081,0101006 ESCOLA MUNICIPAL FRANCISCO BENJAMIM GALLOTI
52031357,5201405,Aparecida de Goiânia,GO,439.56,29082,COLEGIO DA POLICIA MILITAR DE GOIAS MANSOES PARAISO
22133682,2204907,Isaías Coelho,PI,439.55,29083,U E LUIZ UBIRACI DE CARVALHO
11031913,1101476,Primavera de Rondônia,RO,439.54,29084,EEEFM ESTACIO DE SA
22018174,2200400,Altos,PI,439.53,29085,UNID ESC MARIO RAULINO
13304259,1302603,Manaus,AM,439.52,29086,EETI PROFESSOR GARCITYLZO DO LAGO E SILVA
31075434,3139508,Manhumirim,MG,439.46,29087,CESEC JURACY BATISTA CORREA
31024961,3167103,Serro,MG,439.45,29088,EE DR ANTONIO TOLENTINO
23227362,2313401,Tianguá,CE,439.44,29089,CEJA PROFESSORA OFELIA PORTELA MOITA
33076146,3304557,Rio de Janeiro,RJ,439.44,29090,0515025 ESCOLA MUNICIPAL FRANCISCO PALHETA
22084258,2210201,São José do Piauí,PI,439.44,29091,UNID ESC HELVIDIO NUNES
53012178,5300108,Brasília,DF,439.42,29092,EC SAO BARTOLOMEU
29157536,2917904,Jandaíra,BA,439.42,29093,EE - COLEGIO ESTADUAL DR LUIS VIANA FILHO
14000318,1400050,Alto Alegre,RR,439.42,29094,ESCOLA ESTADUAL RUI BARBOSA
26071673,2613800,São Vicente Ferrer,PE,439.41,29095,ESCOLA PROFº JOAO BARBOSA DE ALMEIDA
21188335,2109700,Sambaíba,MA,439.38,29096,CENTRO DE ENSINO DR PAULO RAMOS
22048928,2206902,Novo Oriente do Piauí,PI,439.38,29097,UNID ESC SEN CHAGAS RODRIGUES
51034026,5100102,Acorizal,MT,439.37,29098,EE PIO MACHADO
52041875,5218300,Posse,GO,439.36,29099,COLEGIO ESTADUAL DO POVOADO BARREIRO
51092816,5105903,Nobres,MT,439.34,29100,EE MARECHAL CANDIDO RONDON
22160400,2210003,São João do Piauí,PI,439.33,29101,CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL FRANCISCA TRINDADE
31062278,3132107,Itacarambi,MG,439.32,29102,EE SATURNINO ANGELO DA SILVA
23118709,2310506,Pedra Branca,CE,439.28,29103,EEM FRANCISCO VIEIRA CAVALCANTE
23127430,2307007,Jaguaruana,CE,439.28,29104,EEM MANUEL SATIRO
13081799,1302603,Manaus,AM,439.28,29105,EM PROFª MARIA LEIDE AMORIM
15548090,1504059,Mãe do Rio,PA,439.28,29106,E M E I F SANTA RITA DE CASSIA
13038702,1300508,Barreirinha,AM,439.27,29107,ESCOLA ESTADUAL PROF OCTAVIANO CARDOSO
25117700,2502508,Boqueirão,PB,439.27,29108,EEEF SEVERINO BARBOSA CAMELO
23494000,2311603,Redenção,CE,439.24,29109,PADRE SARAIVA LEAO EEM
31341541,3101805,Alpercata,MG,439.24,29110,C EDUC MUNICIPAL JOAQUIM RIBEIRO DO NASCIMENTO
26121492,2611606,Recife,PE,439.24,29111,COLEGIO TEC CONTABIL PRES GETULIO VARGAS
29047455,2930758,Sítio do Mato,BA,439.23,29112,COLEGIO ESTADUAL THOMAZ LEITE - GAMELEIRA
31063592,3171030,Verdelândia,MG,439.22,29113,EE MARIA MATOS SILVA
16004957,1600279,Laranjal do Jari,AP,439.22,29114,ESC EST IRANDYR PONTES NUNES
35041191,3513801,Diadema,SP,439.17,29115,RODRIGO SOARES JUNIOR JORNALISTA
21263361,2108306,Penalva,MA,439.17,29116,CENTRO DE ENSINO SABINO BARROS - ANEXO I - JACARE
51037688,5103403,Cuiabá,MT,439.16,29117,EE DRHELIO PALMA DE ARRUDA
13015370,1300631,Beruri,AM,439.14,29118,ESCOLA ESTADUAL EUCLIDES CORREA VIEIRA
21148910,2103307,Codó,MA,439.13,29119,CENTRO DE ENSINO RENE BAYMA
21143927,2110401,São Benedito do Rio Preto,MA,439.13,29120,CENTRO DE ENSINO PROFESSOR LUIZ PINHO RODRIGUES
14003708,1400209,Caracaraí,RR,439.1,29121,ESCOLA ESTADUAL PADRE CALLERI
50011960,5007109,Ribas do Rio Pardo,MS,439.08,29122,EM USINA DO MIMOSO - POLO
29146895,2930501,Serrinha,BA,439.06,29123,ESCOLA MUNICIPAL DE 1º E 2º GRAU JONICE SILVA LIMA
42078431,4217709,Sombrio,SC,439.06,29124,EEB PROTASIO JOAQUIM DA CUNHA
27048918,2704302,Maceió,AL,439.02,29125,NA
35040356,3522802,Itaporanga,SP,439,29126,OCTAVIO DE ALMEIDA BUENO PROFESSOR
26153688,2611606,Recife,PE,439,29127,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DO RECIFE - CAEER
15582728,1500859,Anapu,PA,438.99,29128,EEEM SANTA CLARA
33084807,3304557,Rio de Janeiro,RJ,438.98,29129,1019052 ESCOLA MUNICIPAL LIBERDADE
11004240,1100338,Nova Mamoré,RO,438.98,29130,EMEIF PROF ONORINA DE SOUZA
51006880,5103205,Colíder,MT,438.98,29131,EE NOVA GALILEIA
21036314,2100709,Anajatuba,MA,438.95,29132,CENTRO DE EDUCACAO QUILOMBOLA ANAJATUBENSE
35034071,3510153,Canitar,SP,438.94,29133,APARECIDO GONCALVES LEMOS
21027269,2109601,Rosário,MA,438.94,29134,CENTRO DE ENSINO JAYME TAVARES
12007307,1200500,Sena Madureira,AC,438.91,29135,ESC AFONSO PENA
26032082,2603009,Cabrobó,PE,438.9,29136,ESCOLA MINISTRO MARCOS FREIRE
29228689,2918001,Jequié,BA,438.9,29137,EE - COLEGIO ESTADUAL PROFESSORA ANITA RABELLO BARRETO
17010330,1722107,Xambioá,TO,438.9,29138,ESCOLA ESTADUAL EURICO MOTA
51043017,5108402,Várzea Grande,MT,438.89,29139,EE HERNANDY MAURICIO BARACAT DE ARRUDA
33027293,3300704,Cabo Frio,RJ,438.88,29140,CIEP 150 PROFESSORA AMELIA FERREIRA DOS SANTOS GABINA
24061239,2402204,Canguaretama,RN,438.86,29141,EE FABRICIO MARANHAO ENSINO FUNDAMENTAL
25146009,2509057,Marcação,PB,438.84,29142,EEEFM PROFESSORA CLAUDIA MARIA PEREIRA BARRETO
16005945,1600402,Mazagão,AP,438.83,29143,ESC EST OSMUNDO VALENTE BARRETO
29009154,2928406,Santa Rita de Cássia,BA,438.83,29144,EE - COLEGIO ESTADUAL DOUTOR CLERISTON ANDRADE
17003512,1720101,São Bento do Tocantins,TO,438.81,29145,COLEGIO ESTADUAL IRMAOS FILGUEIRAS
41125738,4105805,Colombo,PR,438.8,29146,ANTONIO A JOHNSSON E M EI EF
23102020,2311405,Quixeramobim,CE,438.78,29147,EEFM CORONEL HUMBERTO BEZERRA
26107104,2600054,Abreu e Lima,PE,438.78,29148,ESCOLA DE ABREU E LIMA
17025010,1718204,Porto Nacional,TO,438.77,29149,ESCOLA ESTADUAL PROFESSORA ALCIDES RODRIGUES AIRES
27008827,2708956,Senador Rui Palmeira,AL,438.75,29150,ESCOLA ESTADUAL DE RIACHO GRANDE
15565513,1502103,Cametá,PA,438.74,29151,E M E F JUVENAL VIANA TELES
33123462,3304557,Rio de Janeiro,RJ,438.74,29152,ACAO SOC ANGLIC DO RJ ASA RI ESC ANGLIC CRISTO REI
26128160,2611606,Recife,PE,438.72,29153,ESCOLA DOUTOR FABIO CORREA
17029449,1710904,Itapiratins,TO,438.7,29154,ESC EST REZENDE DE ALMEIDA
35037898,3554102,Taubaté,SP,438.69,29155,FELIX GUISARD FILHO DOUTOR
50005855,5002704,Campo Grande,MS,438.68,29156,EE PROFª JOELINA DE ALMEIDA XAVIER
15057291,1501709,Bragança,PA,438.67,29157,EF PATALINO
22075631,2203008,Cristalândia do Piauí,PI,438.66,29158,UNID ESC OBERLIM DA CUNHA NOGUEIRA
13002694,1303809,São Gabriel da Cachoeira,AM,438.65,29159,ESCOLA ESTADUAL TENENTE ANTONIO JOAO
42083931,4207684,Ipuaçu,SC,438.63,29160,EIEB CACIQUE VANHKRE
15129578,1505494,Palestina do Pará,PA,438.61,29161,EEEM 21 DE ABRIL
43170650,4309654,Hulha Negra,RS,438.61,29162,EEEM QUINZE DE JUNHO
28018290,2800308,Aracaju,SE,438.59,29163,ESCOLA ESTADUAL DRA MARIA DO CARMO ALVES
15560627,1505601,Peixe-Boi,PA,438.58,29164,E M E F PROF JONATHAS PONTES ATHIAS
26105101,2616506,Xexéu,PE,438.56,29165,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PEREIRA SOBRINHO
21167117,2103505,Colinas,MA,438.56,29166,CENTRO DE ENSINO JOAO PESSOA
22083065,2211704,Wall Ferraz,PI,438.56,29167,UNID ESC CLEMENTINO MARTINS
28018702,2800308,Aracaju,SE,438.55,29168,ESC ESTADUAL JORNALISTA PAULO COSTA
22177604,2208007,Picos,PI,438.54,29169,CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROF JOSE DE SOUSA BISPO
25021427,2510808,Patos,PB,438.53,29170,ENE D EXPEDITO E DE OLIVEIRA
15560260,1503507,Irituia,PA,438.53,29171,EEEF DE TESSALONICA
31023027,3102407,Alvorada de Minas,MG,438.52,29172,EE JOSE DANIEL UTSCH
29417880,2902104,Araci,BA,438.51,29173,EE - INSTITUTO EDUCACIONAL DE PEDRA ALTA - DIST PEDRA ALTA
17011736,1703909,Caseara,TO,438.49,29174,COLEGIO ESTADUAL TRAJANO DE ALMEIDA
52048403,5215231,Novo Gama,GO,438.48,29175,OBJETIVO - MANTENEDORA ESCOLA INAIE
23243597,2304400,Fortaleza,CE,438.47,29176,ANDELINE COSTA COLEGIO
32034814,3201308,Cariacica,ES,438.47,29177,EEEFM PRESIDENTE CASTELO BRANCO
16007654,1600303,Macapá,AP,438.47,29178,ESC BOSQUE DO AMAPA MOD REG DO BAILIQUE
21150311,2103604,Coroatá,MA,438.46,29179,CENTRO DE ENSINO CLODOMIR MILET
13096516,1302900,Maués,AM,438.46,29180,CENTRO URBANO DE ENSINO MEDIO MEDIADO POR TECNOLOGIA MAUES
23249676,2307700,Maranguape,CE,438.42,29181,EEM ANTONIO LUIS COELHO
21272069,2102358,Buritirana,MA,438.41,29182,CENTRO DE ENSINO FLAUDISMAR ALVES DE SOUSA - ANEXO I - TANQUE
26148021,2610202,Panelas,PE,438.38,29183,ESCOLA ESTADUAL GREGORIO BEZERRA - PANELAS
33091099,3304904,São Gonçalo,RJ,438.36,29184,CIEP 425 PROFESSORA MARLUCY SALLES DE ALMEIDA
26011050,2612208,Salgueiro,PE,438.35,29185,ESCOLA ANTONIO VIEIRA DE BARROS
42075300,4206108,Grão Pará,SC,438.35,29186,ESCOLA DE ED PROFIS TECNICA GRAO PARA
22044752,2207504,Palmeirais,PI,438.34,29187,UNIDADE ESCOLAR SEBASTIAO SOARES RIBEIRO
21020973,2111300,São Luís,MA,438.34,29188,CE PROFA MARIA DO SOCORRO ALMEIDA ANEXO ITAPERA
15162214,1501808,Breves,PA,438.33,29189,CDC EDUCACAO LTDA -ME
51190877,5103353,Confresa,MT,438.31,29190,CEJA CREUSLHI DE SOUZA RAMOS
21155690,2102309,Buriti Bravo,MA,438.31,29191,CENTRO DE ENSINO POFESSORA ZULEICA SANTOS
24062782,2413201,Senador Georgino Avelino,RN,438.3,29192,EE JOSE ALVES ACIOLE
11022256,1100320,São Miguel do Guaporé,RO,438.3,29193,CEEJA GETULIO VARGAS
22047921,2204006,Francinópolis,PI,438.29,29194,UNID ESC LUIS DE CASTRO
22111891,2207009,Oeiras,PI,438.29,29195,CEEP PROF BALDUINO BARBOSA DE DEUS
29375436,2905404,Cairu,BA,438.29,29196,COLEGIO MUNICIPAL PROFESSOR HUMBERTO CARLOS BARBOSA RIBEIRO
51036495,5103403,Cuiabá,MT,438.28,29197,EE LEONIDAS ANTERO DE MATOS
33000026,3300605,Bom Jesus do Itabapoana,RJ,438.27,29198,CE GOVERNADOR ROBERTO SILVEIRA
12020290,1200401,Rio Branco,AC,438.27,29199,ESC 25 DE JULHO
22134620,2208874,Ribeira do Piauí,PI,438.25,29200,UNIDADE ESC EXPEDITO CRONEMBERGER DOS REIS
51005670,5108956,Nova Monte Verde,MT,438.22,29201,EE MACHADO DE ASSIS
26090759,2609006,Macaparana,PE,438.19,29202,ESCOLA BRIGADEIRO EDUARDO GOMES
23022655,2309904,Pacujá,CE,438.17,29203,EEM PLACIDO ADERALDO CASTELO
25124129,2507507,João Pessoa,PB,438.16,29204,ESCOLA DE EDUCACAO BASICA DA UFPB
26107546,2603454,Camaragibe,PE,438.16,29205,ESCOLA ANTONIO CORREIA DE ARAUJO
35079200,3518800,Guarulhos,SP,438.16,29206,ALMEIDA FRANCO ESCOLA DA PREFEITURA DE GUARULHOS
15034755,1500800,Ananindeua,PA,438.14,29207,EEEF JOSE MARCELINO DE OLIVEIRA
15077055,1505205,Oeiras do Pará,PA,438.14,29208,E M E F RAIMUNDO ARCANJO DA COSTA
21335222,2110005,Santa Luzia,MA,438.12,29209,CENTRO DE ENSINO PROFESSOR LUIS JARDIM PEREIRA
25001914,2504306,Catolé do Rocha,PB,438.12,29210,EEEF SERGINA LAURA DANTAS
13059416,1300508,Barreirinha,AM,438.08,29211,ESCOLA ESTADUAL ANTONIO BELCHIOR CABRAL
35250272,3550308,São Paulo,SP,438.08,29212,COLEGIO SAO CAMILO
13014781,1300086,Anamã,AM,438.08,29213,ESCOLA ESTADUAL DUQUE DE CAXIAS
14001888,1400100,Boa Vista,RR,438.07,29214,ESCOLA ESTADUAL PROFESSORA MARIA DAS NEVES REZENDE
25012932,2513653,Joca Claudino,PB,438.07,29215,EEEFM SAO JOSE OPERARIO
21247072,2109809,Santa Helena,MA,438.05,29216,CENTRO DE ENSINO NEWTON BELLO - ANEXO I - QUEIMADAS
24083151,2402600,Ceará-Mirim,RN,438.04,29217,PIRAMIDE COLEGIO E CURSO
33055661,3303302,Niterói,RJ,438.03,29218,CE DOUTOR LUCIANO PESTRE
27033384,2707404,Porto de Pedras,AL,438.03,29219,ESCOLA ESTADUAL CIRIDIAO DURVAL
29084210,2914703,Itaberaba,BA,438.02,29220,EE - COLEGIO ESTADUAL JOAO XXIII
51094142,5104104,Guarantã do Norte,MT,438.02,29221,EE PROFESSOR ELCIO PRATES
33024480,3305307,São Sebastião do Alto,RJ,438.02,29222,CE JOSE CARDOSO DE MORAES
29103207,2914505,Irará,BA,438.02,29223,ESCOLA EDSON ARANTES DO NASCIMENTO
25049852,2500734,Amparo,PB,438.01,29224,ESCOLA M DE EDUCACAO BASICA ILDEFONSO ANSELMO DA SILVA
51111403,5103254,Colniza,MT,438.01,29225,ESCOLA ESTADUAL MARIA MIRANDA ARAUJO
26037904,2612604,Santa Maria da Boa Vista,PE,438,29226,ESCOLA PADRE MAURILO SAMPAIO
15118223,1501402,Belém,PA,438,29227,NA
26169193,2614204,Sirinhaém,PE,437.99,29228,ESCOLA ESTADUAL TEOTONIO CORREIA DA SILVA
32017952,3204906,São Mateus,ES,437.98,29229,EEEFM AMERICO SILVARES
24345300,2412005,São Gonçalo do Amarante,RN,437.97,29230,EE DE ENSINO MEDIO DO CONJUNTO AMARANTE
15587886,1504802,Monte Alegre,PA,437.97,29231,E E T E PA MONTE ALEGRE
