CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
21168466,2106706,Mirador,MA,494.72,18257,UNIDADE DE EDUCACAO BASICA ARISTIDES LOBAO
35901748,3550308,São Paulo,SP,494.71,18258,AMADOR E CATHARINA SAPORITO AUGUSTO
52089614,5208707,Goiânia,GO,494.71,18259,COLEGIO ESTADUAL DEPUTADO JOSE LUCIANO
35048240,3519071,Hortolândia,SP,494.71,18260,JARDIM SANTA CLARA DO LAGO
31212644,3118601,Contagem,MG,494.71,18261,EE MARIA DE SALLES FERREIRA
42090687,4213609,Porto União,SC,494.71,18262,EEB PROF BALDUINO CARDOSO
41138880,4101200,Antonina,PR,494.7,18263,MOYSES LUPION C E EF M
35234990,3538006,Pindamonhangaba,SP,494.7,18264,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CAIC
35175602,3549904,São José dos Campos,SP,494.7,18265,DOM BOSCO COLEGIO
41014375,4128005,Ubiratã,PR,494.7,18266,OLAVO BILAC C E EF M
50032089,5008305,Três Lagoas,MS,494.7,18267,EE PROF LUIZ LOPES DE CARVALHO
11015896,1100122,Ji-Paraná,RO,494.7,18268,ESCOLA FAMILIA AGRICOLA ITAPIREMA
51003457,5100250,Alta Floresta,MT,494.67,18269,EE JAYME VERISSIMO DE CAMPOS JUNIOR
33051879,3304904,São Gonçalo,RJ,494.67,18270,CE DOUTOR MOACYR MEIRELLES PADILHA
31010774,3157807,Santa Luzia,MG,494.67,18271,EE MURGY HIBRAIM SARAH
35920332,3546801,Santa Isabel,SP,494.67,18272,BRASILISIA MACHADO LOBO PROFA
21092869,2105302,Imperatriz,MA,494.67,18273,ESCOLA COELHO NETO
52055582,5219407,Santa Rita do Araguaia,GO,494.66,18274,COLEGIO ESTADUAL ALFREDO NASSER
33097810,3301702,Duque de Caxias,RJ,494.66,18275,CIEP 348 EUGENIA MOREYRA
41124847,4104006,Campina Grande do Sul,PR,494.66,18276,TIMBU VELHO C E EF M
31069353,3140803,Matias Barbosa,MG,494.65,18277,EE CONEGO JOAQUIM MONTEIRO
33105189,3301009,Campos dos Goytacazes,RJ,494.65,18278,EXTERNATO CRESPO
33165343,3304557,Rio de Janeiro,RJ,494.65,18279,CENTRO EDUCACIONAL TECNOLOGICO DO RIO DE JANEIRO
31128244,3102308,Alvinópolis,MG,494.64,18280,EE PROFESSOR CANDIDO GOMES
21016925,2111300,São Luís,MA,494.64,18281,CENTRO DE ENSINO BARBOSA DE GODOIS
22001530,2201200,Barras,PI,494.64,18282,UNID ESC GERVASIO COSTA
11038063,1100205,Porto Velho,RO,494.64,18283,EEEFM ULISSES GUIMARAES
29229464,2918001,Jequié,BA,494.64,18284,EE - COLEGIO ESTADUAL PROFESSOR FIRMO NUNES DE OLIVEIRA
35904223,3546405,Santa Cruz do Rio Pardo,SP,494.64,18285,ZILDA COMEGNO MONTI PROFESSORA
43176364,4304606,Canoas,RS,494.64,18286,INSTITUTO PRO-UNIVERSIDADE CANOENSE - IPUC
42012104,4204608,Criciúma,SC,494.63,18287,EEB CEL MARCOS ROVARIS
23071087,2304400,Fortaleza,CE,494.62,18288,COLEGIO ESTADUAL PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO
52039897,5221403,Trindade,GO,494.62,18289,COLEGIO ESTADUAL MENINO JESUS
35901532,3549904,São José dos Campos,SP,494.62,18290,DINORA PEREIRA RAMOS BRITO PROFESSORA
43086420,4312104,Mata,RS,494.62,18291,EEEM DONA JOAQUINA
31356905,3105608,Barbacena,MG,494.62,18292,EE DE ENSINO FUNDAMENTAL E MEDIO
42080789,4202909,Brusque,SC,494.61,18293,EEB PE LUX
35462792,3513108,Cravinhos,SP,494.6,18294,BAIRRO FRANCISCO CASTILHO
35458454,3524709,Jaguariúna,SP,494.6,18295,CEL JTO A EE JULIA CALHAU RODRIGUES
33090351,3304904,São Gonçalo,RJ,494.59,18296,CE DOUTOR RODOLPHO SIQUEIRA
31079863,3118809,Coração de Jesus,MG,494.59,18297,EE BENICIO PRATES
35003244,3550308,São Paulo,SP,494.59,18298,ADHEMAR ANTONIO PRADO PROFESSOR
29301882,2913606,Ilhéus,BA,494.58,18299,EE - COLEGIO ESTADUAL MOYSES BOHANA
31054275,3107901,Bom Repouso,MG,494.57,18300,EE CORONEL ANANIAS DE ANDRADE
41140311,4116208,Morretes,PR,494.57,18301,ROCHA POMBO C E EF M N
35035099,3542602,Registro,SP,494.57,18302,JOAQUIM GOULART PROFESSOR
52029131,5203939,Buriti de Goiás,GO,494.57,18303,COLEGIO ESTADUAL JANUARIA RIBEIRO SOBRINHO
21022526,2111300,São Luís,MA,494.56,18304,CENTRO DE ENSINO LUCIA CHAVES
41050134,4111704,Jaboti,PR,494.56,18305,JULIA WANDERLEY C E EF M
13116207,1302603,Manaus,AM,494.56,18306,CENTRO EDUCACIONAL SONHO DOURADO
32035039,3201308,Cariacica,ES,494.55,18307,EEEFM HUNNEY EVEREST PIOVESAN
32021798,3203205,Linhares,ES,494.55,18308,CEEJA DE LINHARES
32024550,3203205,Linhares,ES,494.55,18309,EEEFM MANOEL SALUSTIANO DE SOUZA
21197913,2103208,Chapadinha,MA,494.55,18310,COL BATISTA CHAPADINHENSE
33077088,3304557,Rio de Janeiro,RJ,494.54,18311,CE ADALGISA MONTEIRO
35007055,3552502,Suzano,SP,494.54,18312,ANIS FADUL DOUTOR
41154649,4104451,Cantagalo,PR,494.54,18313,ELENIR LINKE C E PROF EF M
35092575,3550308,São Paulo,SP,494.54,18314,EMEFM ANTONIO ALVES VERISSIMO
51058715,5103403,Cuiabá,MT,494.54,18315,EE PROF RAFAEL RUEDA
32020333,3200607,Aracruz,ES,494.54,18316,EEEFM ERMENTINA LEAL
33015309,3302403,Macaé,RJ,494.53,18317,CE JORNALISTA ALVARO BASTOS
35034678,3519006,Herculândia,SP,494.53,18318,ARISTIDES RODRIGUES SIMOES
26099489,2605202,Escada,PE,494.52,18319,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO RODRIGUES DE CARVALHO
31062570,3117836,Cônego Marinho,MG,494.52,18320,EE DE CANDEAL
24079979,2414407,Touros,RN,494.51,18321,ESCOLA ESTADUAL PROFESSORA ISABEL BARBOSA VIEIRA
31001929,3106200,Belo Horizonte,MG,494.51,18322,EE JOAO PAULO I
33075875,3304557,Rio de Janeiro,RJ,494.51,18323,CE SENADOR FRANCISCO GALLOTTI
29432235,2930501,Serrinha,BA,494.49,18324,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DO SISAL
31009784,3149309,Pedro Leopoldo,MG,494.49,18325,EE DE PEDRO LEOPOLDO
35921497,3523107,Itaquaquecetuba,SP,494.48,18326,DULCE MARIA SAMPAIO PROFESSORA
35003153,3550308,São Paulo,SP,494.47,18327,LUZIA DE QUEIROZ E OLIVEIRA PROFA
35008312,3547809,Santo André,SP,494.47,18328,ORDANIA JANONE CRESPO PROFESSORA
23069201,2304400,Fortaleza,CE,494.46,18329,EEFM SANTO AFONSO
41129580,4106902,Curitiba,PR,494.46,18330,GETULIO VARGAS C E EF M
35036158,3518800,Guarulhos,SP,494.44,18331,MARIO NAKATA PROFESSOR
43132553,4308656,Garruchos,RS,494.44,18332,ESC EST ED BAS EVARISTO AFONSO DE CASTRO
31106101,3121704,Diogo de Vasconcelos,MG,494.43,18333,EE CORONEL NICOLAU SAMPAIO
31014681,3102100,Alto Rio Doce,MG,494.43,18334,EE SAO JOSE
33007900,3304706,Santo Antônio de Pádua,RJ,494.43,18335,CE TEMISTOCLES DE ALMEIDA
35039159,3550308,São Paulo,SP,494.42,18336,ROBERTO MANGE
33049017,3301702,Duque de Caxias,RJ,494.42,18337,CE SAO BENTO
33012083,3301009,Campos dos Goytacazes,RJ,494.42,18338,CE PROFESSOR HERVAL DE SOUZA TAVARES
24085480,2412302,São José do Campestre,RN,494.42,18339,CENTRO EDUCACIONAL MUNDO ENCANTADO DO SABER
35017681,3522604,Itapira,SP,494.41,18340,ELVIRA SANTOS DE OLIVEIRA DONA
35012725,3540754,Potim,SP,494.4,18341,JOSE FELIX PROF
26095335,2616407,Vitória de Santo Antão,PE,494.39,18342,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOAO CLEOFAS DE OLIVEIRA
31174688,3169406,Três Pontas,MG,494.39,18343,EE DEPUTADO TEODOSIO BANDEIRA
41084136,4103024,Boa Esperança do Iguaçu,PR,494.39,18344,BOA E DO IGUACU C E EF M
35923424,3518800,Guarulhos,SP,494.38,18345,CARMINA MENDES SERODIO
31081698,3143302,Montes Claros,MG,494.38,18346,EE IRMA BEATA
26034832,2611101,Petrolina,PE,494.38,18347,ESCOLA MONTEIRO LOBATO - PETROLINA
42089255,4218301,Três Barras,SC,494.38,18348,EEB COLOMBO MACHADO SALLES
33036519,3306107,Valença,RJ,494.38,18349,CE DOUTOR GUILHERME MILWARD
31242217,3142007,Mirabela,MG,494.36,18350,EE SANTA MARIA
31082261,3130655,Indaiabira,MG,494.36,18351,EE JOAQUIM VIEIRA
43017517,4301305,Arroio Grande,RS,494.36,18352,INST EST EDUC AIMONE SOARES CARRICONDE
41117450,4118709,Paulo Frontin,PR,494.36,18353,PEDRO BUSKO C E MONS EF M PROFIS
33045070,3302007,Itaguaí,RJ,494.36,18354,CE PIRANEMA
51029693,5103957,Glória D'Oeste,MT,494.36,18355,ESCOLA ESTADUAL JOSE BEJO
25006029,2502201,Bom Jesus,PB,494.35,18356,EEEFM PROF JOAQUIM UMBELINO
29155673,2908606,Conde,BA,494.35,18357,EE - CENTRO INTEGRADO DE EDUCACAO DO CONDE
35985235,3534401,Osasco,SP,494.35,18358,CEL JTO A EE ANTONIO RAPOSO TAVARES
42030463,4209300,Lages,SC,494.34,18359,EEB LUCIA FERNANDES LOPES
23132507,2311801,Russas,CE,494.34,18360,EEM MARIA DE LOURDES OLIVEIRA
41075773,4105300,Céu Azul,PR,494.33,18361,MONTEIRO LOBATO C E E F M P
41021827,4120333,Prado Ferreira,PR,494.33,18362,JULIA WANDERLEY C E EF M
43030556,4303301,Caibaté,RS,494.33,18363,EEEB JOSE ADOLFO MEISTER
43126669,4317202,Santa Rosa,RS,494.32,18364,EEEM PEDRO MEINERZ
35900758,3543402,Ribeirão Preto,SP,494.32,18365,JOAO PALMA GUIAO DOUTOR
35019324,3549706,São José do Rio Pardo,SP,494.32,18366,SYLVIA PORTUGAL GOUVEA DE SYLLOS PROFESSOR A
22104712,2210904,Socorro do Piauí,PI,494.32,18367,UNID ESC FRANCISCO TEIXEIRA
51111403,5103254,Colniza,MT,494.32,18368,ESCOLA ESTADUAL MARIA MIRANDA ARAUJO
35005320,3550308,São Paulo,SP,494.31,18369,PRISCILIANA DUARTE DE ALMEIDA DONA
33032939,3306305,Volta Redonda,RJ,494.31,18370,CE SANTOS DUMONT
21437203,2102325,Buriticupu,MA,494.31,18371,IFMA - CAMPUS BURITICUPU
43024718,4302303,Bom Jesus,RS,494.31,18372,COL EST FREI GETULIO
31184420,3101003,Águas Vermelhas,MG,494.3,18373,EE JOAQUIM FERNANDES ABADE
13026615,1302603,Manaus,AM,494.3,18374,COLEGIO DO NORTE
29093546,2910800,Feira de Santana,BA,494.29,18375,EE - COLEGIO ESTADUAL JOSE FERREIRA PINTO
41106644,4127965,Turvo,PR,494.29,18376,FAXINAL DA BOA VISTA C E DO C EF M
43167764,4323002,Viamão,RS,494.29,18377,IEE ISABEL DE ESPANHA
35034149,3543204,Ribeirão do Sul,SP,494.29,18378,NICOLA MARTINS ROMEIRA
35908712,3515004,Embu das Artes,SP,494.29,18379,AMELIA DOS ANJOS OLIVEIRA
43182127,4307708,Esteio,RS,494.29,18380,EEEM BAIRRO DO PARQUE
35290543,3550308,São Paulo,SP,494.28,18381,OSCAR DIAS CORREIA MINISTRO
35003827,3550308,São Paulo,SP,494.27,18382,RODRIGUES ALVES
43096808,4313904,Panambi,RS,494.27,18383,EEEM PINDORAMA
31001902,3106200,Belo Horizonte,MG,494.27,18384,EE PROFESSORA MARIA BELMIRA TRINDADE
41117794,4128203,União da Vitória,PR,494.27,18385,ADILES BORDIN C E EF M
35168661,3550308,São Paulo,SP,494.26,18386,SAO JOSE DO MARANHAO COLEGIO
42035325,4204806,Curitibanos,SC,494.26,18387,COLEGIO PROFISSIONAL JUCELINO KUBITSCHEK DE OLIVEIRA
25062069,2509503,Montadas,PB,494.25,18388,EEEFM MARIA JOSE DE SOUZA
50012118,5008305,Três Lagoas,MS,494.25,18389,EE DOM AQUINO CORREA
41029542,4113700,Londrina,PR,494.25,18390,ALBINO F SANCHES C E EF M PROFIS
35560510,3552205,Sorocaba,SP,494.25,18391,PROFESSOR GERALDO DO ESPIRITO SANTO FOGACA DE ALMEIDA
35010583,3513009,Cotia,SP,494.24,18392,ODAIR PACHECO PEDROSO PROFESSOR
52040119,5221403,Trindade,GO,494.24,18393,COLEGIO ESTADUAL CESAR ALENCASTRO VEIGA
41046811,4103602,Cambará,PR,494.23,18394,O CAMINHO C EI EF M
52073793,5208905,Goiás,GO,494.23,18395,ESCOLA FAMILIA AGRICOLA DE GOIAS
35004736,3550308,São Paulo,SP,494.22,18396,JOAO AMOS COMENIUS
43105386,4314902,Porto Alegre,RS,494.21,18397,INST EST PROFESSORA GEMA ANGELINA BELIA
50009788,5007505,Rochedo,MS,494.21,18398,EE JOSE ALVES RIBEIRO
31313700,3126109,Formiga,MG,494.21,18399,CESEC DE FORMIGA
31001414,3106200,Belo Horizonte,MG,494.2,18400,EE LUIZ DE BESSA
26034328,2611101,Petrolina,PE,494.18,18401,ESCOLA DOM AVELAR BRANDAO VILELA
43013929,4300604,Alvorada,RS,494.18,18402,EEEM CARLOS DRUMMOND DE ANDRADE
42013070,4207007,Içara,SC,494.18,18403,EEB PROF MARIA DA GLORIA SILVA
11029056,1100288,Rolim de Moura,RO,494.18,18404,EEEFM JOSE ROSALES DOS SANTOS
29462266,2913606,Ilhéus,BA,494.17,18405,EE - COLEGIO INDIGENA TUPINAMBA DE ACUIPE DE BAIXO
33038023,3301801,Engenheiro Paulo de Frontin,RJ,494.16,18406,CIEP 289 CECILIO BARBOSA DA PAIXAO
33000360,3300605,Bom Jesus do Itabapoana,RJ,494.16,18407,IE EBER TEIXEIRA DE FIGUEIREDO
41059166,4126306,Sengés,PR,494.15,18408,ANITA GRANDI SALMON C E EF M
23158514,2301703,Aurora,CE,494.14,18409,EEFM TABELIAO JOSE PINTO QUEZADO
33134049,3304557,Rio de Janeiro,RJ,494.14,18410,CE PROFESSORA MARIA TEREZINHA DE CARVALHO MACHADO
35917540,3519071,Hortolândia,SP,494.14,18411,CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA
41024877,4115200,Maringá,PR,494.13,18412,VITAL BRASIL C E EF M
27035697,2704302,Maceió,AL,494.13,18413,ESCOLA ESTADUAL CAMPOS TEIXEIRA
41071980,4104808,Cascavel,PR,494.13,18414,PEDRO ERNESTO GARLET C E C EF M
31128686,3165560,Sem-Peixe,MG,494.13,18415,EE SAO SEBASTIAO
21008680,2107506,Paço do Lumiar,MA,494.11,18416,CENTRO DE ENSINO DOMINGOS VIEIRA FILHO
35026578,3511201,Catiguá,SP,494.11,18417,ANTONIO CARLOS
35914769,3547809,Santo André,SP,494.11,18418,MIQUELINA PEDROSO MAGNANI PROFESSORA
35908800,3515350,Euclides da Cunha Paulista,SP,494.1,18419,PAULO COELHO DA SILVA
31147532,3144904,Nova Módica,MG,494.1,18420,EE DOUTOR ALAIR ALVES COSTA
22027610,2211001,Teresina,PI,494.09,18421,UNID ESC PROF PIRES DE CASTRO
52031918,5201405,Aparecida de Goiânia,GO,494.09,18422,COLEGIO ESTADUAL ROGERIO BONIFACIO
41100484,4109401,Guarapuava,PR,494.08,18423,HEITOR ROCHA KRAMER C E VER EF M
35904417,3539806,Poá,SP,494.08,18424,LACY LENSKI LOPES PROFESSORA
35198870,3550308,São Paulo,SP,494.08,18425,INSTITUTO NACIONAL DE EDUCACAO A DISTANCIA - INED
24066168,2414159,Tenente Laurentino Cruz,RN,494.07,18426,ESC EST PE SINVAL L DE MEDEIROS
52049779,5217302,Pirenópolis,GO,494.07,18427,COLEGIO ESTADUAL COMENDADOR CHRISTOVAM DE OLIVEIRA
43129307,4317509,Santo Ângelo,RS,494.07,18428,ESCOLA TECNICA ESTADUAL PRESIDENTE GETULIO VARGAS
35031297,3547106,Santa Mercedes,SP,494.07,18429,OSCAR PEDROSO HORTA MINISTRO
35036389,3505708,Barueri,SP,494.06,18430,REPUBLICA DE EL SALVADOR
33092222,3305109,São João de Meriti,RJ,494.05,18431,CE CAETANO BELLONI
33079943,3304557,Rio de Janeiro,RJ,494.05,18432,CE JOAO SALIM MIGUEL
28020766,2804805,Nossa Senhora do Socorro,SE,494.05,18433,COLEGIO ESTADUAL JOAO BATISTA NASCIMENTO
32034644,3201308,Cariacica,ES,494.04,18434,EEEFM JOSE VITOR FILHO
41004400,4100509,Altônia,PR,494.04,18435,MALBA TAHAN C E EM N P
25001477,2502904,Brejo dos Santos,PB,494.02,18436,EEEFM PROFª DIVA GUEDES DE ARAUJO
31102873,3121803,Dionísio,MG,494.02,18437,EE JOSE MARTINS DRUMOND
26076780,2606507,Iati,PE,494.02,18438,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PEREIRA DA COSTA
35914587,3519709,Ibiúna,SP,494.02,18439,BAIRRO CARMO MESSIAS
35014126,3554102,Taubaté,SP,494.01,18440,JACQUES FELIX
35047053,3524709,Jaguariúna,SP,494.01,18441,JULIA CALHAU RODRIGUES PROFESSORA
35046176,3509502,Campinas,SP,494.01,18442,NEWTON PIMENTA NEVES PROFESSOR
41068289,4127700,Toledo,PR,494.01,18443,AYRTON SENNA DA SILVA C E EF M PROFIS
35437050,3550308,São Paulo,SP,494.01,18444,ROSA INES BORNIA MOREIRA PROFESSORA
26128250,2611606,Recife,PE,494.01,18445,ESCOLA MONSENHOR VIANA DE 1º E 2º GRAUS
23068809,2304400,Fortaleza,CE,494,18446,EEFM ESTADO DE ALAGOAS
43162266,4315057,Porto Mauá,RS,494,18447,EEEM ALMIRANTE TAMANDARE
31008028,3106705,Betim,MG,493.99,18448,EE DO BAIRRO SAO CAETANO
41139658,4109609,Guaratuba,PR,493.99,18449,JOAQUIM DA S MAFRA C E PREF EF M PROF
35092770,3550308,São Paulo,SP,493.99,18450,EMEI SAMUEL WAINER
35458922,3553500,Tapiraí,SP,493.99,18451,CEL JTO A EE JOAO ROSA CEL
31032018,3104205,Arcos,MG,493.98,18452,EE JOSE GERALDO DE MELO
35914666,3537800,Piedade,SP,493.97,18453,DIMPINA ROCHA LOPES PROFESSORA
23227877,2304400,Fortaleza,CE,493.97,18454,EEF SAO JOSE DO PICI DAS PEDREIRAS
31233374,3135100,Janaúba,MG,493.97,18455,EE JOAQUIM MAURICIO DE AZEVEDO
31322598,3109451,Cabeceira Grande,MG,493.96,18456,EE JUVENAL DIOGO PIRES
35362759,3523909,Itu,SP,493.96,18457,PRISCILA DE FATIMA PINTO PROFESSORA
31045730,3169505,Tumiritinga,MG,493.96,18458,EE LUIZ DE CAMOES
17014646,1713205,Miracema do Tocantins,TO,493.95,18459,CENTRO DE ENSINO MEDIO SANTA TEREZINHA
31141356,3147402,Paraopeba,MG,493.95,18460,EE PADRE AUGUSTO HORTA
42074312,4213005,Pinheiro Preto,SC,493.95,18461,EEB PROF MAURA DE SENNA PEREIRA
35049992,3548906,São Carlos,SP,493.95,18462,ARACY LEITE PEREIRA LOPES DONA
26124440,2611606,Recife,PE,493.94,18463,ESCOLA ASSIS CHATEAUBRIAND
41125983,4105805,Colombo,PR,493.94,18464,HERACLITO F SOBRAL PINTO C E EF M
41078101,4115804,Medianeira,PR,493.94,18465,TANCREDO NEVES C E EF M
33128235,3304557,Rio de Janeiro,RJ,493.93,18466,CIEP 339 MARIO TAMBORINDEGUY
29428092,2927705,Santa Cruz Cabrália,BA,493.93,18467,EE - COLEGIO ESTADUAL PROFESSORA TEREZINHA SCARAMUSSA
43134335,4318101,São Francisco de Assis,RS,493.93,18468,IEE SALGADO FILHO
35019859,3525904,Jundiaí,SP,493.92,18469,DIOGENES DUARTE PAES
51020220,5107180,Ribeirão Cascalheira,MT,493.92,18470,EE CEL ONDINO R LIMA
31001830,3106200,Belo Horizonte,MG,493.92,18471,EE DIOGO DE VASCONCELOS
51024446,5101803,Barra do Garças,MT,493.92,18472,EE HERONIDES ARAUJO
41375602,4105805,Colombo,PR,493.92,18473,VINICIUS DE MORAES C E EF M
29190460,2927408,Salvador,BA,493.92,18474,ESCOLA MUNICIPAL COSME DE FARIAS
29024072,2909901,Curaçá,BA,493.92,18475,EE - COLEGIO ESTADUAL GETULIO VARGAS - DIST POCO DE FORA
29456800,2900702,Alagoinhas,BA,493.91,18476,EE - COLEGIO ESTADUAL JOAO CARLOS MEIRELES PAULILO - DIST RIACHO DA GUIA
35001570,3550308,São Paulo,SP,493.9,18477,ORESTES GUIMARAES
31141101,3131000,Inhaúma,MG,493.9,18478,EE MESSIAS ANTONIO GUIMARAES
24024902,2414506,Umarizal,RN,493.9,18479,ESC EST 11 DE AGOSTO
35191267,3530607,Mogi das Cruzes,SP,493.9,18480,DAGOBERTO JOSE MACHADO
31103993,3161007,São Domingos do Prata,MG,493.9,18481,EE VICENTE DE PAULA FRAGA
33081077,3304557,Rio de Janeiro,RJ,493.9,18482,0833026 ESCOLA MUNICIPAL RAMIZ GALVAO
21089191,2100055,Açailândia,MA,493.9,18483,ESCOLA MUNICIPAL PROFESSORA JOVIANA SILVA FARIAS
51005409,5106299,Paranaíta,MT,493.89,18484,EE JOAO PAULO I
29082234,2911907,Iaçu,BA,493.89,18485,EE - COLEGIO ESTADUAL LAURO FARANI PEDREIRA DE FREITAS
52070972,5208707,Goiânia,GO,493.89,18486,COLEGIO ESTADUAL VERANY MACHADO DE OLIVEIRA
51103605,5106422,Peixoto de Azevedo,MT,493.89,18487,ESCOLA ESTADUAL LEONISIO LEMOS MELO
35005708,3516408,Franco da Rocha,SP,493.89,18488,DOMINGOS CAMBIAGHI PROF
35008254,3547809,Santo André,SP,493.88,18489,VALDOMIRO SILVEIRA
35029981,3556305,Valparaíso,SP,493.88,18490,VICENTE BARBOSA
13324233,1302405,Lábrea,AM,493.87,18491,IFAM - CAMPUS LABREA
35001041,3550308,São Paulo,SP,493.87,18492,JOHANN GUTENBERG
23068566,2304400,Fortaleza,CE,493.87,18493,EEFM DONA JULIA ALVES PESSOA
32013272,3204005,Pancas,ES,493.86,18494,EEEFM ARARIBOIA
22107019,2203271,Curral Novo do Piauí,PI,493.86,18495,UNID ESC SAO FRANCISCO DE ASSIS
11032359,1101484,São Felipe D'Oeste,RO,493.86,18496,EEEFM MONTEIRO LOBATO
12019968,1200385,Plácido de Castro,AC,493.86,18497,ESC SIRLEI PAIVA DE LIMA
22249753,2202752,Colônia do Gurguéia,PI,493.85,18498,ESCOLA AGROTECNICA DA FAMILIA AGRICOLA DO GURGUEIA
29207843,2914109,Ipupiara,BA,493.85,18499,EE - COLEGIO DEMOCRATICO ESTADUAL CASTRO ALVES
35016627,3554003,Tatuí,SP,493.85,18500,BARAO DE SURUI
31068764,3136702,Juiz de Fora,MG,493.84,18501,EE PRESIDENTE COSTA E SILVA
35900060,3550308,São Paulo,SP,493.84,18502,EUNICE MARQUES MOURA BASTOS PROFA
31055751,3140407,Marmelópolis,MG,493.84,18503,EE ALBANO DE OLIVEIRA
31320889,3106200,Belo Horizonte,MG,493.82,18504,COLEGIO METROPOLE
13062727,1301100,Careiro,AM,493.82,18505,ESCOLA MUNICIPAL PEDRO DE ALCANTARA DA SILVA PINHEIRO
35014679,3504503,Avaré,SP,493.81,18506,MATILDE VIEIRA
29132045,2923803,Paripiranga,BA,493.81,18507,EE - COLEGIO ESTADUAL GOVERNADOR ROBERTO SANTOS
35036195,3520442,Ilha Solteira,SP,493.81,18508,URUBUPUNGA
52055264,5219308,Santa Helena de Goiás,GO,493.8,18509,COLEGIO ESTADUAL VITAL DE OLIVEIRA
24025283,2404507,Guamaré,RN,493.8,18510,ESCOLA ESTADUAL MONSENHOR JOAQUIM HONORIO ENSINO FUNDAMENTAL E MEDIO
51064456,5103379,Cotriguaçu,MT,493.8,18511,EE SIDNEY CESAR FUHR
43075649,4310363,Imigrante,RS,493.79,18512,ESCOLA ESTADUAL DE ENSINO MEDIO 25 DE MAIO
31174904,3170701,Varginha,MG,493.78,18513,EE PROFESSOR FABIO SALLES
12001945,1200336,Mâncio Lima,AC,493.77,18514,ESC ANTONIO OLIVEIRA DANTAS
41101006,4109401,Guarapuava,PR,493.77,18515,PALMEIRINHA C E DO C DE EF M
31159301,3114550,Carneirinho,MG,493.77,18516,EE PROFESSOR ANTONIO DA SILVA
43177239,4314407,Pelotas,RS,493.76,18517,COLEGIO OBJETIVO PELOTAS
31322547,3149507,Pequeri,MG,493.76,18518,EE PADRE JOAO BATISTA DE OLIVEIRA
43123120,4316907,Santa Maria,RS,493.76,18519,EEEM PRINCESA ISABEL
21272166,2111763,Senador La Rocque,MA,493.76,18520,CENTRO DE ENSINO SALOMAO CURYRAD - ANEXO I - CENTRO DO TOINHO
24035491,2403103,Currais Novos,RN,493.76,18521,ESCOLA ESTADUAL MANOEL SALUSTINO
24013307,2403301,Encanto,RN,493.74,18522,ESC EST CID ROSADO ENS DE 1 E 2 GRAUS
29199930,2927408,Salvador,BA,493.74,18523,EE - COLEGIO ESTADUAL MONTEIRO LOBATO
15573044,1506138,Redenção,PA,493.74,18524,COLEGIO PH7 DE ENSINO FUNDAMENTAL E MEDIO LTDA-ME
31321249,3115300,Cataguases,MG,493.74,18525,CENTRO EDUCACIONAL CECILIA MEIRELES
28011082,2803500,Lagarto,SE,493.73,18526,COLEGIO ESTADUAL SILVIO ROMERO
52055698,5220504,Serranópolis,GO,493.73,18527,COLEGIO ESTADUAL DOM ABEL
35923709,3523107,Itaquaquecetuba,SP,493.73,18528,VILA ARIZONA I
32052847,3201209,Cachoeiro de Itapemirim,ES,493.73,18529,EEEFM PROF PETRONILHA VIDIGAL
31082171,3154507,Riacho dos Machados,MG,493.73,18530,EE EDISTON ALVES DE SOUZA
23068841,2304400,Fortaleza,CE,493.72,18531,EEFM ESTADO DO PARANA
31002208,3106200,Belo Horizonte,MG,493.72,18532,EE MENINO JESUS DE PRAGA
33096740,3304144,Queimados,RJ,493.72,18533,CIEP 341 SEBASTIAO PEREIRA PORTES
22082263,2208007,Picos,PI,493.72,18534,UNIDADE ESCOLAR ARAUJO LUZ
22027262,2211001,Teresina,PI,493.71,18535,UNIDADE ESCOLAR MOACI MADEIRA CAMPOS
31202665,3120201,Cristais,MG,493.7,18536,EE DOUTOR OSMAR BICALHO
28027434,2801207,Canindé de São Francisco,SE,493.69,18537,COLEGIO ESTADUAL DELMIRO DE MIRANDA BRITTO
35013596,3549904,São José dos Campos,SP,493.69,18538,PEDRO MASCARENHAS DOUTOR
31193542,3118304,Conselheiro Lafaiete,MG,493.69,18539,EE PROFESSOR ASTOR VIANNA
43127169,4317400,Santiago,RS,493.69,18540,CE CRISTOVAO PEREIRA
29456517,2911600,Governador Mangabeira,BA,493.69,18541,COLEGIO VIANA
29188601,2927408,Salvador,BA,493.68,18542,EE - COLEGIO ESTADUAL VITOR SOARES
35045718,3509502,Campinas,SP,493.68,18543,MIGUEL VICENTE CURY
35034836,3523305,Itariri,SP,493.68,18544,ITARIRI
35024648,3544905,Sales Oliveira,SP,493.68,18545,GETULIO LIMA CAPITAO
26419718,2611606,Recife,PE,493.68,18546,COLEGIO ANGLO LIDER JUNIOR
